SITE_HISTORY_ID,SITE_OLD_ID,SITE_NAME,SITE_PREVIOUS_NAME,SITE_BASIN,SITE_LOCATION,SITE_RIVMILE,SITE_HUC8,SITE_RIB_ID,SITE_STATION,SITE_DESC,SITE_LATITUDE,SITE_LONGITUDE,SITE_CITY_TOWN,SITE_COUNTY,SITE_FIPS_CDE,SITE_DEC_REGION,SITE_NHD_REACHCODE,SITE_NHD_M_VALUE,SITE_PWL_ID,SITE_WATERSHED_ID_NUM,SITE_WQ_STANDARD,SITE_ECO_REGION,SITE_HABITAT_TYPE,SITE_SITE_CONDITION,SITE_DRAINAGE,SITE_NTL_ELEVATION_DATASET_10
11-ADKS_45-0.8,3190,Unnamed Tributary To Sacandaga River,NA,11,ADKS_45,0.8,2020002,NA,45,south of sr 30.,43.50139,-74.31084,Wells,Hamilton,41,5,NA,NA,1104-0153,H-369-39,C(T),8,NA,NA,NA,550.5063
11-ADKS_47-0.8,3192,Unnamed Tributary To East Branch Sacandaga River,NA,11,ADKS_47,0.8,2020002,NA,47,sr 8.,43.51333,-74.15833,Thurman,Warren,113,5,NA,NA,1104-0057,H-369-29-9a,NA,8,NA,NA,NA,419.9142
11-ADKS_48-0.9,3193,Unnamed Tributary To East Stony Creek,NA,11,ADKS_48,0.9,2020002,NA,48,creek rd.,43.305,-74.20361,Hope,Hamilton,41,5,NA,NA,1104-0038,H-369-P 127-48-3,NA,8,NA,NA,NA,305.1013
11-ADKS_49-0.3,3194,Unnamed Tributary To West Branch Sacandaga River,NA,11,ADKS_49,0.3,2020002,NA,49,black bridge rd.,43.36083,-74.32667,Wells,Hamilton,41,5,NA,NA,1104-0063,H-369-20-2-1,C(T),8,NA,NA,NA,328.0835
11-ADKS_52-3.3,3197,Elbow Creek,NA,11,ADKS_52,3.3,2020002,NA,52,gilmantown rd.,43.42861,-74.31778,Wells,Hamilton,41,5,NA,NA,1104-0164,H-369-28-9,C(T),8,NA,NA,NA,472.7089
11-ADKS_53-0.7,3198,Unnamed Tributary To Piseco Lake Outlet,NA,11,ADKS_53,0.7,2020002,NA,53,sr 8.,43.43972,-74.46806,Lake Pleasant,Hamilton,41,5,NA,NA,1104-0159,H-369-20-23-P234-12-P252-3-1,C(T),8,NA,NA,NA,528.7182
11-ADKS11_08-0.7,3373,Unnamed Tributary To West Br.,NA,11,ADKS11_08,0.7,2020001,NA,8,10 m upstream of foot path.,43.87746,-73.88422,Schroon,Essex,31,5,NA,NA,1104-0211,H-391-P 374-1-21,C(T),8,NA,NA,NA,495.9171
11-ADKS11_120-0.9,3344,Unnamed Tributary To Sacandaga River,NA,11,ADKS11_120,0.9,2020002,NA,120,0.75 miles south off sr 30.,43.5014,-74.3108,Wells,Hamilton,41,5,NA,NA,1104-0153,H-369-39,C(T),8,NA,NA,NA,550.5063
11-ADKS11_147-0.5,3364,Unnamed Tributary To Cedar River,ADKS11-147 (pre-2017),11,ADKS11_147,0.5,2020001,NA,147,20 m upstream of cascade pond.,43.84036,-74.43049,Indian Lake,Hamilton,41,5,NA,NA,1104-0064,H-469-9-19,NA,8,NA,NA,NA,574.7347
11-ADKS11_156-0.1,3370,Unnamed Tributary To Upper  Hudson River,NA,11,ADKS11_156,0.1,2020001,NA,156,tahawus rd.,43.96827,-74.05109,Newcomb,Essex,31,5,NA,NA,1104-0055,H-526a,C(T),8,NA,NA,NA,527.2342
11-ADKS11_16-0.2,3386,Unnamed Tributary To Sacandaga River,NA,11,ADKS11_16,0.2,2020002,NA,16,above cr 5.,43.39841,-74.30006,Wells,Hamilton,41,5,NA,NA,1104-0164,H-369-P276a-23a,AA,8,NA,NA,NA,315.942
11-ADKS11_165-0.1,3368,Unnamed Tributary To Balm Of Gilead Brook,NA,11,ADKS11_165,0.1,2020001,NA,165,40 m uptream of bridge on barton mines rd.,43.71979,-74.064,Johnsburg,Warren,113,5,NA,NA,1104-0054,H-427-1,NA,8,NA,NA,NA,435.919
11-ADKS11_166-1.5,3367,Unnamed TributaryTo East Branch Sacandaga River,NA,11,ADKS11_166,1.5,2020002,NA,166,100 m upstream of bridge on barton mines rd.,43.69683,-74.06022,Johnsburg,Warren,113,5,NA,NA,1104-0057,H-369-29-30-2-P299-1,C,8,NA,NA,NA,640.3067
11-ADKS11_168-0.8,3346,Unnamed Tributary To East Branch Sacandaga River,NA,11,ADKS11_168,0.8,2020002,NA,168,sr 8.,43.51344,-74.15853,Thurman,Warren,113,5,NA,NA,1104-0057,H-369-29-9a,NA,8,NA,NA,NA,419.3062
11-ADKS11_176-0.9,3347,Unnamed Tributary To East Stony Creek,NA,11,ADKS11_176,0.9,2020002,NA,176,creek rd.,43.30468,-74.20325,Hope,Hamilton,41,5,NA,NA,1104-0038,H-369-P 127-48-3,NA,8,NA,NA,NA,302.0066
11-ADKS11_180-0.6,3374,Unnamed Tributary To Schroon,NA,11,ADKS11_180,0.6,2020001,NA,180,off foot path up severance hill.,43.8625,-73.76226,Schroon,Essex,31,5,NA,NA,1104-0190,H-391-37a,C,8,NA,NA,NA,308.1235
11-ADKS11_2009-0.3,3353,Cold Brook,NA,11,ADKS11_2009,0.3,2020001,NA,2009,high elevation site.,44.12647,-73.98434,Newcomb,Essex,31,5,NA,NA,1104-0056,H-543-P 706-1,NA,8,NA,NA,NA,875.5104
11-ADKS11_2010-0.3,3354,Unnamed Tributary To Avalanche Lake,NA,11,ADKS11_2010,0.3,2020001,NA,2010,20 m upstream from avalanche lake.,44.13723,-73.96066,Keene,Essex,31,5,NA,NA,1104-0056,H-543-P707-a,NA,8,NA,NA,NA,900.9946
11-ADKS11_209-0.1,3348,Unnamed Tributary To West Branch Sacandaga River,NA,11,ADKS11_209,0.1,2020002,NA,209,black bridge rd.,43.36115,-74.32703,Wells,Hamilton,41,5,NA,NA,1104-0063,H-369-20-2-1,C(T),8,NA,NA,NA,330.2809
11-ADKS11_212-0.1,3365,Unnamed Tributary To Cedar River,NA,11,ADKS11_212,0.1,2020001,NA,212,50 m south off rte. 30.,43.8206,-74.34824,Indian Lake,Hamilton,41,5,NA,NA,1104-0064,H-469-9-P637-2-2,NA,8,NA,NA,NA,542.327
11-ADKS11_245-1.4,3372,Unnamed Tributary To Trout Brook,NA,11,ADKS11_245,1.4,2020001,NA,245,behind hornbeck canoe manufacturer.,43.77886,-73.91409,Minerva,Essex,31,5,NA,NA,1104-0214,H-391-P 374-1-6-1,C(T),8,NA,NA,NA,337.0251
11-ADKS11_247-2.1,3351,Elbow Creek,NA,11,ADKS11_247,2.1,2020002,NA,247,gilmantown rd.,43.42315,-74.30125,Wells,Hamilton,41,5,NA,NA,1104-0164,H-369-24,NA,8,NA,NA,NA,421.1707
11-ADKS11_262-0.7,3352,Unnamed Tributary To Piseco Lake Outlet,NA,11,ADKS11_262,0.7,2020002,NA,262,sr 8.,43.43992,-74.46825,Lake Pleasant,Hamilton,41,5,NA,NA,1104-0159,H-369-20-23-P234-12-P252-3-1,C(T),8,NA,NA,NA,527.8146
11-ADKS11_278-0.8,3369,Unnamed Tributary To Upper  Hudson River,NA,11,ADKS11_278,0.8,2020001,NA,278,100 m upstream of ataeka rd.,43.5933,-73.84997,Chester,Warren,113,5,NA,NA,1104-0251,H-400,C(T),8,NA,NA,NA,234.2851
11-ADKS11_46-1.6,3371,Unnamed Tributary To Minerva Stream,NA,11,ADKS11_46,1.6,2020001,NA,46,healy rd.,43.79996,-73.96865,Minerva,Essex,31,5,NA,NA,1104-0214,H-391-P374-1-6-6-1-P381c-a,C(T),8,NA,NA,NA,391.912
11-ADKS11_60-0.2,3342,Unnamed Tributary To Piseco Lake Outlet,NA,11,ADKS11_60,0.2,2020002,NA,60,g lake rd.,43.39836,-74.63679,Morehouse,Hamilton,41,5,NA,NA,1104-0159,H-369-20-23-P234-4-P239-1-1-1,C(T),8,NA,NA,NA,535.1238
11-ADKS11_63-0.6,3366,Unnamed Tributary To Cedar River,NA,11,ADKS11_63,0.6,2020001,NA,63,50 m upstream of rte. 28.,43.80576,-74.31699,Indian Lake,Hamilton,41,5,NA,NA,1104-0064,H-469-15,NA,8,NA,NA,NA,563.7136
11-ADKS11_72-0.4,3343,Unnamed Tributary To Miami River,NA,11,ADKS11_72,0.4,2020001,NA,72,sr 30.,43.62499,-74.40435,Lake Pleasant,Hamilton,41,5,NA,NA,1104-0060,H-461-P597-26-a,NA,8,NA,NA,NA,520.3991
11-ADKS12_113-0.8,3502,Walker Brook,NA,11,ADKS12_113,0.8,2020001,NA,113,west off adk northway 0.17 miles at coordinates 44.000103 / -73.718485.,44.001389,-73.721389,North Hudson,Essex,31,5,NA,NA,1104-0191,H-391-54,C(T),8,NA,NA,NA,289.5749
11-ADKS12_258-1.1,3501,Lindsay Brook,NA,11,ADKS12_258,1.1,2020001,NA,258,at adk northway southbound rd. crossing at coordinates 44.058073 / -73.684559.,44.058333,-73.685556,North Hudson,Essex,31,5,NA,NA,1104-0191,H-391-67,NA,8,NA,NA,NA,318.7839
11-ANTH-0.5,1627,Anthony Kill,ANTH-02 (pre-2017),11,ANTH,0.5,2020003,NA,2,70 m below sr 4 bridge.,42.90639,-73.68722,Mechanicville,Saratoga,91,5,NA,NA,1101-0025,H-26,C,7,NA,NA,NA,21.00676
11-ANTH-0.8,NA,Anthony Kill,NA,11,ANTH,0.8,2020003,11011101,NA,off saratoga ave.,42.909168,-73.689163,Mechanicville,Saratoga,91,5,NA,NA,1101-0025,H-260,C,7,NA,NA,NA,30.99773
11-ANTH-1.0,1628,Anthony Kill,ANTH-01 (pre-2017),11,ANTH,1,2020003,NA,1,5 m above viall st bridge.,42.90972,-73.69167,Mechanicville,Saratoga,91,5,NA,NA,1101-0025,H-26,C,7,NA,NA,NA,27.39965
11-ARCH-1.9,4103,Archer Creek,NA,11,ARCH,1.9,2020001,NA,1,off caitlin lake rd.,43.99733,-74.24594,Newcomb,Essex,31,5,NA,NA,1104-0055,H-503-P680-5-P682-6-P684-1,C,8,NA,NA,NA,527.1174
11-BACH-0.1,1610,Batcheller Creek,NA,11,BACH,0.1,2020002,NA,1,20 m above saratoga co rte 7 bridge.,43.20833,-74.08082,Edinburg,Saratoga,91,5,NA,NA,1104-0106,H-369-P127-11,C(T),8,NA,NA,NA,236.8759
11-BATT-0.5,29,Batten Kill,NA,11,BATT,0.5,2020003,NA,16,below bridge.,43.11444,-73.57026,Easton,Washington,115,5,NA,NA,1103-0010,H-301,C,7,NA,NA,NA,25.93026
11-BATT-10.2,26,Batten Kill,NA,11,BATT,10.2,2020003,11031011,1,200 m above ray rd. bridge.,43.09833,-73.45694,Jackson,Washington,115,5,NA,NA,1103-0011,H-301,C(TS),7,NA,NA,NA,109.548
11-BATT-13.1,25,Batten Kill,BATT-00 (pre-2016),11,BATT,13.1,2020003,NA,0,off rt. 29; 0.8 miles above bridge.,43.11538,-73.417097,Greenwich,Washington,115,5,NA,NA,1103-0011,H-301,C(TS),7,NA,NA,NA,118.7479
11-BATT-18.0,1286,Batten Kill,NA,11,BATT,18,2020003,NA,B,rte 22 bridge; downstream.,43.14528,-73.36472,Salem,Washington,115,5,NA,NA,1103-0012,H-301,C(TS),7,NA,NA,NA,135.9639
11-BATT-23.6,1277,Batten Kill,NA,11,BATT,23.6,2020003,NA,A,rte 64 bridge; 100 m downstream.,43.0775,-73.34389,Salem,Washington,115,5,NA,NA,1103-0012,H-301,C(TS),7,NA,NA,NA,138.3723
11-BATT-28.6,30,Batten Kill,NA,11,BATT,28.6,2020003,NA,AA,100 m above rt. 313 parking area.,43.10338,-73.272078,Salem,Washington,115,5,NA,NA,1103-0012,H-301,C(TS),7,NA,NA,NA,152.3815
11-BATT-34.2,1560,Batten Kill,NA,11,BATT,34.2,2020003,NA,VT3,benedict crossing bridge; 200 m above.,43.08805,-73.19778,Arlington (VT),Arlington (VT),NA,0,NA,NA,NA,NA,NA,7,NA,NA,NA,178.1347
11-BATT-45.6,1559,Batten Kill,NA,11,BATT,45.6,2020003,NA,VT2,off riverbend rd; walk 50 m above lye bk confluence.,43.14583,-73.05972,Manchester Center (VT),Manchester Center (VT),NA,0,NA,NA,NA,NA,NA,7,NA,NA,NA,197.8269
11-BATT-46.1,1640,Batten Kill,NA,11,BATT,46.1,2020003,NA,VT2A,500 m below manchester stp effluent.,43.15306,-73.05556,Manchester Center (VT),Manchester Center (VT),NA,0,NA,NA,NA,NA,NA,7,NA,NA,NA,200.3998
11-BATT-46.8,1558,Batten Kill,NA,11,BATT,46.8,2020003,NA,VT1,union st bridge; 10 m below.,43.16195,-73.0561,Manchester Center (VT),Manchester Center (VT),NA,0,NA,NA,NA,NA,NA,7,NA,NA,NA,208.4556
11-BATT-6.5,28,Batten Kill,NA,11,BATT,6.5,2020003,NA,8,0.4 miles above hegeman rd. bridge.,43.09083,-73.51278,Greenwich,Washington,115,5,NA,NA,1103-0010,H-301,C,7,NA,NA,NA,100.7188
11-BATT-9.6,27,Batten Kill,NA,11,BATT,9.6,2020003,NA,3,off rt. 29.,43.09361,-73.4625,Greenwich,Washington,115,5,NA,NA,1103-0011,H-301,C(TS),7,NA,NA,NA,103.745
11-BECH-0.2,1611,Beecher Creek,NA,11,BECH,0.2,2020002,NA,1,off co rte 4; 10 m above covered bridge.,43.22083,-74.10027,Edinburg,Saratoga,91,5,NA,NA,1104-0145,H-369-P 127-58,C(T),8,NA,NA,NA,248.8839
11-BELL-0.1,51,Bell Brook,BELL-05 (pre-2016),11,BELL,0.1,2020003,NA,5,2 m above locust grove rd. bridge.,43.08861,-73.82638,Saratoga Springs,Saratoga,91,5,NA,NA,1101-0071,H-299-P27-13-5-4,C(T),7,NA,NA,NA,96.83039
11-BELL-1.3,50,Bell Brook,BELL-03 (pre-2016),11,BELL,1.3,2020003,NA,3,15 m below canty rd. bridge.,43.10028,-73.84055,Greenfield,Saratoga,91,5,NA,NA,1101-0071,H-299-P27-13-5-4,C(T),7,NA,NA,NA,163.1296
11-BEVS-0.3,2174,Beaver Brook,NA,11,BEVS,0.3,2020003,NA,1,cary lane.,43.17167,-73.33305,Salem,Washington,115,5,NA,NA,1103-0004,H-31-2-1-2,C(TS),7,NA,NA,NA,144.8634
11-BGBK-1.0,2184,Big Brook,BGBK-01 (pre-2016),11,BGBK,1,2020001,NA,1,below alden rd. culvert.,43.47167,-73.78361,Warrensburg,Warren,113,5,NA,NA,1104-0192,H-391-3,C(T),8,NA,NA,NA,286.9584
11-BLBK-0.1,2308,Black Brook,NA,11,BLBK,0.1,2020001,NA,1,route 9.,43.98611,-73.71584,North Hudson,Essex,31,5,NA,NA,1104-0191,H-391-53,C(T),8,NA,NA,NA,267.7962
11-BLKC-1.8,1290,Black Creek,BLKC-01 (pre-2016),11,BLKC,1.8,2020003,NA,1,cemetery rd. bridge; 30 m upstream.,43.16139,-73.36916,Salem,Washington,115,5,NA,NA,1103-0017,H-301-20,C(T),7,NA,NA,NA,131.2649
11-BOLT-0.1,3300,Bolster Creek,BOLT-01 (pre-2017),11,BOLT,0.1,2020001,NA,1,at bridge on route 65/riverside drive.,43.654,-73.806,Chester,Warren,113,5,NA,NA,1104-0201,H-391-33-5,AA(T),8,NA,NA,NA,252.5863
11-BORE-1.8,94,Boreas River,BORE-01 (pre-2016),11,BORE,1.8,2020001,NA,1,20 m above northwoods club rd. bridge.,43.81667,-74.06111,Minerva,Essex,31,5,NA,NA,1104-0261,H-438,NA,8,NA,NA,NA,374.857
11-BRAN-1.5,1613,The Branch,NA,11,BRAN,1.5,2020001,NA,1,blue ridge rd. at pull-off.,43.95639,-73.76388,North Hudson,Essex,31,5,NA,NA,1104-0045,H-391-47,C(T),8,NA,NA,NA,293.612
11-BROB-0.3,42675114,Browns Brook,NA,11,BROB,0.3,2020001,NA,0.3,rte. 12/cedar river rd. bridge.,43.783,-74.427,Indian Lake,Hamilton,41,5,NA,NA,1104-0278,H-469,C(T),8,NA,NA,NA,573.2488
11-CADM-0.9,1608,Cadman Creek,NA,11,CADM,0.9,2020002,NA,1,5 m below county rte 13 bridge.,43.08833,-74.07805,Providence,Saratoga,91,5,NA,NA,1104-0118,H-369-P127-26-8,C(T),8,NA,NA,NA,321.7683
11-CAMD-0.1,1288,Camden Creek,NA,11,CAMD,0.1,2020003,NA,1,hickory hill rd. bridge.,43.10222,-73.29972,Salem,Washington,115,5,NA,NA,1103-0012,H-301-28,C(T),7,NA,NA,NA,149.3698
11-CAMD-1.2,3271,Camden Creek,NA,11,CAMD,1.2,2020003,NA,0,at bridge near the end of side rd. off camden valley rd.,43.1173,-73.29259,Salem,Washington,115,5,NA,NA,1103-0012,H-301-28,C(T),7,NA,NA,NA,169.67
11-CEDR-14.3,207,Cedar River,CEDR-01 (pre-2016),11,CEDR,14.3,2020001,NA,1,0.8 mi. above rt.28 on cedar river rd.,43.78333,-74.32082,Indian Lake,Hamilton,41,5,NA,NA,1104-0278,H-469,AA(T),8,NA,NA,NA,506.3092
11-CHNK-0.5,1287,Chunks Brook,NA,11,CHNK,0.5,2020003,NA,1,rte 313 bridge; 100 m upstream.,43.11333,-73.26582,Salem,Washington,115,5,NA,NA,1103-0012,H-301-30,B(T),7,NA,NA,NA,181.0599
11-CHST-0.2,1621,Chester Creek,NA,11,CHST,0.2,2020001,NA,1,5 m above schroon river rd. (co rte 30) bridge.,43.67417,-73.77861,Chester,Warren,113,5,NA,NA,1104-0201,H-391-33,C(T),8,NA,NA,NA,244.6906
11-CHST-2.5,3265,Chester Brook,NA,11,CHST,2.5,2020001,11042302,0,intersection route 8 and 9.,43.656,-73.801,Chester,Warren,113,5,NA,NA,1104-0201,H-391-33,C(T),8,NA,NA,NA,250.7749
11-CLOV-1.8,234,Clover Mill Brook,CLOV 02 (pre-2014),11,CLOV,1.8,2020003,NA,2,below rt. 29 bridge.,43.07472,-73.96056,Milton,Saratoga,91,5,NA,NA,1101-0013,H-299-P 27-13-22,C(T),8,NA,NA,NA,235.3678
11-CLOV-2.4,233,Clover Mill Brook,CLOV 01 (pre-2014),11,CLOV,2.4,2020003,NA,1,10 m below co. rt. 21 (east galway rd.) bridge.,43.07917,-73.96889,Providence,Saratoga,91,5,NA,NA,1101-0013,H-299-P 27-13-22,C(T),8,NA,NA,NA,239.7551
11-CRWH-2.3,42675115,Center White Creek,NA,11,CRWH,2.3,2020003,NA,2.3,lincoln hill rd. bridge/culvert.,42.975157,-73.345817,White Creek,Washington,115,5,NA,NA,1102-0005,H-264-20,C,7,NA,NA,NA,181.3696
11-DALY-1.3,2188,Daley Cr.,NA,11,DALY,1.3,2020002,NA,1,davison rd. br. 30 m above.,43.26889,-73.95472,Corinth,Saratoga,91,5,NA,NA,1104-0101,H-369-P127-2,C(T),8,NA,NA,NA,286.4631
11-DELE-2.2,3420,Delegan Brook,NA,11,DELE,2.2,2020003,NA,1,200 m above scout rd. bridge.,43.15395,-73.699508,Wilton,Saratoga,91,5,NA,NA,1101-0079,H-318-1,C(T),7,NA,NA,NA,84.93364
11-DERC-2.7,1619,Deer Creek,DERC-01 (pre-2016),11,DERC,2.7,2020001,NA,1,co rte 37; 14th rd; 10 m above culvert crossing.,43.77611,-74.02917,Minerva,Essex,31,5,NA,NA,1104-0054,H-428,C(T),8,NA,NA,NA,419.3348
11-DKIL-2.9,1596,Deep Kill,NA,11,DKIL,2.9,2020003,NA,1,grant hollow rd; 50 m below.,42.83055,-73.62499,Schaghticoke,Rensselaer,83,4,NA,NA,1101-0056,H-247,C,7,NA,NA,NA,86.201
11-DURG-0.2,42675078,Durgin Brook,NA,11,DURG,0.2,2020001,NA,0.2,trib to boreas r; trail to site is halfway btwn pulloff after bridge over boreas river and welcome sign to north hudson (pallet at start of trail).,43.9398,-73.95359,Minerva,Essex,31,5,NA,NA,1104-0261,H-438,NA,8,NA,NA,NA,527.935
11-DURT-0.2,1508,Lake Durant Trib,NA,11,DURT,0.2,2020001,NA,1,off rte 28/30; 50 m above bridge at l. durant campgou.,43.8375,-74.38499,Indian Lake,Hamilton,41,5,NA,NA,1104-0064,H-469-9-16,NA,8,NA,NA,NA,544.7994
11-DWAS-1.5,1626,Dwaas Kill,DWAS 03,11,DWAS,1.5,2020003,NA,3,tabor rd; 20 m below culvert.,42.90861,-73.77,Halfmoon,Saratoga,91,5,NA,NA,1101-0007,H-260-6,C(T),7,NA,NA,NA,56.48335
11-DWAS-2.8,1862,Dwaas Kill,DWAS 04,11,DWAS,2.8,2020003,11012102,4,roberts lane bridge.,42.89972,-73.77306,Halfmoon,Saratoga,91,5,NA,NA,1101-0007,H-260-6,C(T),7,NA,NA,NA,56.21001
11-DWAS-7.7,1645,Dwaas Kill,DWAS 01 (pre-2014),11,DWAS,7.7,2020003,NA,1,100 m above vischer ferry rd. bridge.,42.86639,-73.82139,Clifton Park,Saratoga,91,5,NA,NA,1101-0007,H-260-6,C,7,NA,NA,NA,90.50891
11-ENSG-0.4,42675116,Ensign Brook,NA,11,ENSG,0.4,2020003,NA,0.4,route 113 bridge.,43.02641,-73.583545,Easton,Washington,115,5,NA,NA,1101-0064,H-266 thru 300,C,7,NA,NA,NA,28.82347
11-ESTN-3.4,1603,East Stony Creek,STNC-E (pre-2016),11,ESTN,3.4,2020002,NA,3.4,20 m below creek rd. bridge.,43.29508,-74.19261,Hope,Hamilton,41,5,NA,NA,1104-0038,H-369-P127-48,C(T),8,NA,NA,NA,251.908
11-ESTN-5.3,332,East Stony Creek,ESTN-01 (pre-2016),11,ESTN,5.3,2020002,NA,1,u-turn pulloff; hope falls rd.,43.31528,-74.17833,Hope,Hamilton,41,5,NA,NA,1104-0038,H-369-P127-48,C(T),8,NA,NA,NA,287.6136
11-FISB-12.8,1510,Fishing Brook,FISB-01 (pre-2016),11,FISB,12.8,2020001,NA,1,15 m below rte 28n bridge.,43.97806,-74.33667,Long Lake,Hamilton,41,5,NA,NA,1104-0055,H-53-P68-5-P682-6-4-P69-1,C(T),8,NA,NA,NA,539.936
11-FISB-8.4,42675117,Fishing Brook,NA,11,FISB,8.4,2020001,NA,8.4,logging rd. bridge 0.12 miles off rte 28n; call phone number on google earth for permission.,43.977386,-74.27055,Long Lake,Hamilton,41,5,NA,NA,1104-0055,H (portion 12),C(T),8,NA,NA,NA,504.1427
11-FISC-3.8,343,Fish Creek,FISC-03 (pre-2016),11,FISC,3.8,2020003,11011202,3,25 m above bridge st. br. (ribs site:burgoyne rd.).,43.08709,-73.592115,Saratoga,Saratoga,91,5,NA,NA,1101-0065,H-299,C,7,NA,NA,NA,51.32768
11-FISC-6.6,NA,Fish Creek,NA,11,FISC,6.6,2020003,11011204,NA,at burgoyne rd. bridge.,43.095001,-73.613052,Saratoga,Saratoga,91,5,2.02E+12,NA,1101-0065,H-299,C,7,NA,NA,NA,60.72713
11-FISC-7.7,2810,Fish Creek,FISC-01 (pre-2016),11,FISC,7.7,2020003,NA,1,burgoyne rd. bridge.,43.09265,-73.65991,Saratoga,Saratoga,91,5,NA,NA,1101-0065,H-299,C,7,NA,NA,NA,60.818
11-FLYG-0.2,1595,Fly Creek,FLYG-01 (pre-2016),11,FLYG,0.2,2020003,NA,1,rte 372; 40 m above.,43.08278,-73.49499,Easton,Washington,115,5,NA,NA,1103-0013,H-301-6,C(T),7,NA,NA,NA,100.1474
11-FREC-0.1,2191,Frenchman Cr.,NA,11,FREC,0.1,2020002,NA,1,union mills rd.,43.105,-74.16221,Broadalbin,Fulton,35,5,NA,NA,1104-0117,H-369-P 127-23,C(T),7,NA,NA,NA,238.7528
11-GEYS-1.6,2248,Geyser Brook,GEYS-01 (pre-2016),11,GEYS,1.6,2020003,NA,1,in saratoga state park. geyser picnic area.,43.04975,-73.80416,Saratoga Springs,Saratoga,91,5,NA,NA,1101-0071,H-299-P27-13-5,C(T),7,NA,NA,NA,67.11748
11-GLNC-0.4,1623,Glen Creek,NA,11,GLNC,0.4,2020001,NA,1,geyser picnic area.,43.58556,-73.86999,Johnsburg,Warren,113,5,NA,NA,1104-0254,H-403,C(T),8,NA,NA,NA,256.6755
11-GLOW-0.2,1629,Glowegee Creek,GLOW-01,11,GLOW,0.2,2020003,NA,5,lewis rd; 50 m above.,43.0358,-73.9072,Milton,Saratoga,91,5,NA,NA,1101-0074,H-299-P27-13-19,C(T),7,NA,NA,NA,119.0438
11-GLOW-1.6,2393,Glowegee Creek,NA,11,GLOW,1.6,2020003,NA,4,west milton rd. bridge. at the gaging station.,43.03083,-73.92722,Milton,Saratoga,91,5,NA,NA,1101-0074,H-299-P27-13-19,C(T),7,NA,NA,NA,126.4564
11-GLOW-3.8,2392,Glowegee Creek,NA,11,GLOW,3.8,2020003,NA,3,atomic project rd. past guard gate just before plant.,43.03917,-73.94861,Milton,Saratoga,91,5,NA,NA,1101-0074,H-299-P27-13-19,C(T),7,NA,NA,NA,139.554
11-GLOW-7.2,2391,Glowegee Creek,NA,11,GLOW,7.2,2020003,NA,1,jockey rd. birdge near the red barn.,43.02722,-73.98943,Galway,Saratoga,91,5,NA,NA,1101-0074,H-299-P27-13-19,C(T),7,NA,NA,NA,166.6518
11-GORN-6.0,42674416,Gordon Creek,NA,11,GORN,6,2020003,NA,16,paisley rd.,43.012842,-73.925225,Milton,Saratoga,91,5,NA,NA,1101-0014,H-299-P27-13,C,7,NA,NA,NA,139.954
11-HANC-0.2,2190,Hans Creek,HANC-01,11,HANC,0.2,2020002,NA,4,10 m above rte. 110 bridge.,43.12056,-74.13778,Broadalbin,Fulton,35,5,NA,NA,1104-0109,H-369-P127-21,C(T),7,NA,NA,NA,236.856
11-HANC-1.3,2289,Hans Creek,NA,11,HANC,1.3,2020002,NA,3,40 m above co rte. 14 bridge.,43.12361,-74.11945,Providence,Saratoga,91,5,NA,NA,1104-0109,H-369-P127-21,C(T),8,NA,NA,NA,256.7707
11-HANC-3.1,2288,Hans Creek,NA,11,HANC,3.1,2020002,NA,2,30 m above sleezer rd. bridge.,43.12305,-74.09028,Providence,Saratoga,91,5,NA,NA,1104-0109,H-369-P127-21,C(T),8,NA,NA,NA,313.7621
11-HANC-4.3,2287,Hans Creek,NA,11,HANC,4.3,2020002,NA,1,hans creek rd. above glenwild intake. 50 m below bridge.,43.13075,-74.0755,Providence,Saratoga,91,5,NA,NA,1104-0110,H-369-P127-21,AA,8,NA,NA,NA,367.6672
11-HART-1.5,2176,Hartshorn Brook,HART-01 (pre-2016),11,HART,1.5,2020003,NA,1,cr 52.,43.10722,-73.50111,Greenwich,Washington,115,5,NA,NA,1103-0010,H-301-4,C(T),7,NA,NA,NA,112.3295
11-HOLO-0.5,1511,Holmes Lake Outlet,NA,11,HOLO,0.5,2020002,NA,1,rte 125; 50 m below bridge.,43.18167,-74.35889,Bleecker,Fulton,35,5,NA,NA,1104-0131,H-369-P127-46-12,C,8,NA,NA,NA,415.9716
11-HOOS-12.6,2748,Hoosic River,NA,11,HOOS,12.6,2020003,NA,11,bridge st. bridge.,42.91794,-73.51395,Schaghticoke,Rensselaer,83,4,NA,NA,1102-0002,H-264,B,7,NA,NA,NA,91.231
11-HOOS-20.5,2747,Hoosic River,NA,11,HOOS,20.5,2020003,NA,10A,above eagle bridge.,42.9533,-73.3949,White Creek,Washington,115,5,NA,NA,1102-0003,H-264,B(T),7,NA,NA,NA,105.042
11-HOOS-20.8,431,Hoosic River,NA,11,HOOS,20.8,2020003,11021023,10,100 m above rt. 67 bridge.,42.95139,-73.39111,Hoosick,Rensselaer,83,4,NA,NA,1102-0003,H-264,B(T),7,NA,NA,NA,105.9535
11-HOOS-22.7,1487,Hoosic River,NA,11,HOOS,22.7,2020003,NA,9,marker rd. end of rd.,42.9325,-73.37222,Hoosick,Rensselaer,83,4,NA,NA,1102-0003,H-264,B(T),7,NA,NA,NA,109.574
